ID,Name
104,Alen Ladavac
105,Alessandro De Bianchi
106,Alessandro Nardini
107,Alessandro Ricci
108,Aletta Collins
109,Alex Afrasiabi
110,Alex Ahad
111,Alex Barder
112,Alex Beachum
113,Alex Brandon
114,Alex Cox
115,Alex De Rakoff
116,Alex Di Stefano
117,Alex Garden
118,Alex Hutchinson
119,Alex Lightman
120,Alex Neuse
121,Alex Nichiporchik
122,Alex Paterson
123,Alex Preston
124,Alex Quick
125,Alex Schwartz
126,Alex Thomas
127,Alex Tintor
128,Alexander Brandon
129,Alexander Bruce
130,Alexander Karlsson
131,Alexander Kehr
132,Alexander Mishulin
133,Alexander Seropian
134,Alexandra Boylan
135,Alexandre Amancio
136,Alexandre Chaudret
137,Alexandre Parizeau
138,Alexei Bochenek
139,Alexey Meleshkevich
140,Alexis Corominas
141,Alexis Moroz
142,Alfred Nguyen
143,Ali Donovan
144,Alice Guy
145,Alistair Hope
146,Alkis Argyriadis
147,Allan Jacobsen
148,Allan Kuskowski
149,Allan Plenderleith
150,Allard Laban
151,Alvaro Azofra
152,Alx Preston
153,Amanda Dyar
154,Amanda Farr
155,Amanda Wyatt
156,Amber Lee Connors
157,America Young
158,Amilton Diesel
159,Amir Hossein Fassihi
160,Amir Rao
161,Amy Hennig
162,Amy Smith-Boylan
163,Amélie Louvet
164,Ana Ribeiro
165,Anders De Geer
166,Anders Larsson
167,Anders Ugland
168,Andre Emerson
169,Andre R. Guttfreund
170,Andreas Beijer
171,Andreas Nitsche
172,Andreas Rönnberg
173,Andrew Abedian
174,Andrew Allanson
175,Andrew Bainbridge
176,Andrew Desmond
177,Andrew Farrugia
178,Andrew Finch
179,Andrew Gilmour
180,Andrew Goldman
181,Andrew Grant
182,Andrew Greenberg
183,Andrew Holt
184,Andrew Horne
185,Andrew Iverson
186,Andrew Maiorano
187,Andrew McLennan-Murray
188,Andrew Newton
189,Andrew Prokhorov
190,Andrew Rowe
191,Andrew S. Gavin
192,Andrew S. Walsh
193,Andrew Santos
194,Andrew Spencer
195,Andrew Spinks
196,Andrew Walton
197,Andrew Willans
198,Andrey Arutyunyan
199,Andrey Kuzmin
200,Andrzej Postrzednik
201,André Schaan
202,Andy Beaudon
203,Andy Davidson
204,Andy Garton
205,Andy Hodgetts
206,Andy Hoyos
207,Andy Poland
208,Andy Schatz
209,Andy Serkis
210,Andy Tidy
211,Andy Williamson
212,Angel Gonzalez Jr.
213,Anita Shark
214,Ann Macdonald
215,Anna Hays
216,Anne Blondel
217,Anne L. Coulombe
218,Ant Karlov
219,Anthony Giovannetti
220,Anthony Mollick
221,Anthony Newman
222,Anthony Roux
223,Anthony Taglione
224,Antoine Charreyron
225,Antoine Villette
226,Anton Gonzales
227,Anton Romanyuk
228,Antonio Farina
229,Antony Crowther
230,Antti Ilvessuo
231,Antti Ukkola
232,Apphia Yu
233,Arcade Berg
234,Archer Maclean
235,Ari Yolkut
236,Ariko Kimoto
237,Aristomenis Tsirbas
238,Arjan Brussee
239,Arjun Prakash
240,Armagan Yavuz
241,Armando Troisi
242,Armin Gessert
243,Arnaud Contri
244,Arnaud Ragot
245,Arnie Niekamp
246,Arnt Jensen
247,Arsi Hakita Patala
248,Art Currim
249,Artem Kirillovskiy
250,Arthur Hugot
251,Arthur Parsons
252,Artur Falkowski
253,Artur Fojcik
254,Artur Kordas
255,Artur Lerman
256,Arvi Teikari
257,Asana Inoki
258,Ash Williams
259,Ashley Lambert
260,Ashley Pannell
261,Ashley Way
262,Ashraf Ismail
263,Ashton Andersen
264,Atsuhiko Nakamura
265,Atsumi Takino
266,Atsushi Fujimoto
267,Atsushi Hashimoto
268,Atsushi Horigami
269,Atsushi Isobe
270,Atsushi Iwaoka
271,Atsushi Kaneko
272,Atsushi Kanno
273,Atsushi Kono
274,Atsushi Miyauchi
275,Atsushi Ohsuga
276,Atsushi Otsuki
277,Atsushi Suzuki
278,Atsushi Tanimoto
279,Atsushi Watanabe
280,Atsusi Seimiya
281,Atsutomo Nakagawa
282,Atul Nath Mehra
283,Aurelien Baguerre
284,Auriea Harvey
285,Aurélie Ludot
286,Aurélien Regard
287,Austin Ivansmith
288,Austin Jorgensen
289,Axel Lindberg
290,Aya Kyogoku
291,Ayano Komatsu
292,Ayuki Katayama
293,Ayumu Kojima
294,Azamatika
295,Azusa Tajima
296,Azusa Takahashi
297,B.S. Muracha
298,Balthasar Hongo
299,Balthazar Auxietre
300,Barbarian
301,Baron RK Von Wolfsheild
302,Barry Bransfield
303,Barry Jafrato
304,Barry Kirk
305,Barry LaVergne
306,Barry Murry
307,Bartosz Brzostek
308,Bartosz Kapron
309,Bartosz Kmita
310,Beau Brennen
311,Becky Allen
312,Becky Ichnoski
313,Beidi Guo
314,Ben Badgett
315,Ben Boersch
316,Ben Falcone
317,Ben Gokey
318,Ben Gunstone
319,Ben Hibon
320,Ben Irving
321,Ben Lyon
322,Ben Smedstad
323,Ben Wanat
324,Ben Wander
325,Benedetto Cocuzza
326,Benjamin Esposito
327,Benjamin Fleury
328,Benjamin Kerslake
329,Benjamin Lee
330,Benjamin Rauscher
331,Bennett Foddy
332,Benoit Richer
333,Benoît Hozjan
334,Benoît Rullier
335,Benoît Sokal
336,Berkan Denizyaran
337,Bernd Beyreuther
338,Bernd Diemer
339,Bernd Lehahn
340,Bernhard Falk
341,Bernie Stolar
342,Bethany Hockenberry
343,Bill Barna
344,Bill Black
345,Bill Gardner
346,Bill Martin
347,Bill McIntosh
348,Bill Muehl
349,Bill Norton
350,Bill O'Neil
351,Bill Rosemann
352,Bill Spence
353,Billy Thomson
354,Bishop Myers
355,Björn Larsson
356,Björn Pankratz
357,Blade Zavier
358,Blake Mizzi
359,Bob Bejan
360,Bob Bekian
361,Bob Buchholz
362,Bob Gale
363,Bob Rafei
364,Bobby Ricci
365,Bobs Gannaway
366,Bogdan Bridinel
367,Bohdon Sayre
368,Boris Munser
369,Boris Zhevlakov
370,Bostjan Troha
371,Brad Bower
372,Brad Merritt
373,Brad Muir
374,Brad Rau
375,Brad Welch
376,Bradley Wardell
377,Brady Bell
378,Brady Hartel
379,Brandon Akiaten
380,Brandon Chamberlain
381,Brandon David Santos
382,Brandon James
383,Brandon Laatsch
384,Brandon Laurino
385,Brandon Reinhart
386,Brandon Vietti
387,Brendan Greene
388,Brendan McNamara
389,Brendan Q. Ferguson
390,Brent Sodman
391,Bret Robbins
392,Brett Holton
393,Brett Norton
394,Brett Sperry
395,Brian Allanson
396,Brian Allgeier
397,Brian Babendererde
398,Brian Bowman
399,Brian Bright
400,Brian Christian
401,Brian Clarke
402,Brian Colin
403,Brian Comer
404,Brian Eddy
405,Brian Fargo
406,Brian Gibson
407,Brian Gomez
408,Brian Hastings
409,Brian Hayes
410,Brian Henson
411,Brian Howarth
412,Brian Jordan
413,Brian Martel
414,Brian McNeely
415,Brian Moriarty
416,Brian Pelletier
417,Brian Reynolds
418,Brian Talbot
419,Brian Tate
420,Brian Wyser
421,Brian Young
422,Brianna Wu
423,Bridget Erdmann
424,Brien Goodrich
425,Brigitte Burdine
426,Brion Chris
427,Britney Brimhall
428,Brittany Lauda
429,Britton Jackson
430,Brjánn Sigurgeirsson
431,Brooke Condolora
432,Bros400 1929
433,Bruce Carver
434,Bruce Johnson
435,Bruce Shelley
436,Bruce Straley
437,Bruce Timm
438,Bruno Bonnell
439,Bruno Cesteiro
440,Bryan Brandenburg
441,Bryan Ekman
442,Bryan Jury
443,Bryan Walker
444,Bryce Holliday
445,Bryce Kho
446,Bulldog Interactive
447,Bundy Kim
448,Burt Kane
449,Buzz Hays
450,Bálint Bánk Varga
451,C. Lee
452,C.M. Higepin
453,Cagan Yanilmaz
454,Cameron Brown
455,Cameron Tofer
456,Captain Imamura
457,Cara Hillstock
458,Cardell Kerr
459,Carey Murray
460,Carl Graham
461,Carl Mey
462,Carl Pettersson
463,Carl Wade
464,Carlos Coronado
465,Carlos Fernandez de Vigo
466,Carlos Montero
467,Carlos Saldanha
468,Carole Ruggier
469,Caroline Livingstone
470,Caroline Marchal
471,Caroline Petri
472,Carrie Patel
473,Carsten Strehse
474,Cary Huang
475,Casey Hudson
476,Casey K. Sipes
477,Caspian Prince
478,Cecilia Barajas
479,Cesar Bittar
480,Cesar Pardini
481,Cevat Yerli
482,Chacko Sonny
483,Chad Dawson
484,Chad James
485,Chad Moldenhauer
486,Chad Pfarr
487,Chad Rocco
488,Chad Smith
489,Chan-hong Park
490,Charissa So
491,Charles Boyd
492,Charles Cecil
493,Charles Chapman
494,Charles Du Réau
495,Charles Griffiths
496,Charles Jacobi
497,Charles Wiltgen
498,Charlie Cleveland
499,Charlie Kellner
500,Cheetah Games
501,Chelsea Faso
502,Chelsea Hash
503,Cherrie McKinnon
504,Cheryl Smith
505,Chienshi
506,Chihiro Fujioka
507,Chilla's Art
508,Chitose
509,Cho Musow
510,Choice Provisions
511,Choonduk Kia
512,Chris 'Crispy' Brion
513,Chris A. Wilson
514,Chris Avellone
515,Chris Beatrice
516,Chris Borders
517,Chris Bourassa
518,Chris Busse
519,Chris Charla
520,Chris Condon
521,Chris Corliss
522,Chris Darril
523,Chris Davis
524,Chris DeSalvo
525,Chris DeWolfe
526,Chris Delay
527,Chris Doyle
528,Chris Floyd
529,Chris Graham
530,Chris Gray
531,Chris Iden
532,Chris Johnson
533,Chris Jones
534,Chris King
535,Chris Lund
536,Chris McEntee
537,Chris Metzen
538,Chris Miller
539,Chris Mosely
540,Chris Mullender
541,Chris Niosi
542,Chris Nordgren
543,Chris Olsen
544,Chris Painter
545,Chris Parker
546,Chris Peck
547,Chris Porter
548,Chris Rebbert
549,Chris Rhinehart
550,Chris Roberts
551,Chris Robinson
552,Chris Sawyer
553,Chris Seavor
554,Chris Shalendra
555,Chris Simpson
556,Chris Soares
557,Chris Sorrell
558,Chris Southall
559,Chris Sutherland
560,Chris Taylor
561,Chris Tilston
562,Chris Tremmel
563,Chris Warner
564,Chris Weil
565,Christian Bigalk
566,Christian Busic
567,Christian Cantamessa
568,Christian Daigle
569,Christian Elverdam
570,Christian Fonnesbech
571,Christian Kluckner
572,Christian Papierniak
573,Christian Patorra
574,Christian Schlütter
575,Christian Wolfertstetter
576,Christina Taylor Oliver
577,Christine Burgess-Quémard
578,Christine Love
579,Christofer Sundberg
580,Christoph Schulte
581,Christopher Andreasson
582,Christopher Bailey
583,Christopher Barrett
584,Christopher Bischoff
585,Christopher Brookmyre
586,Christopher Clark
587,Christopher H.K. Lee
588,Christopher Mair
589,Christopher Sabat
590,Christopher T. Warren
591,Christopher Tudor-Smith
592,Christy Marx
593,Chuck Benton
594,Chuck Jordan
595,Chuck Osieja
596,Chuck Willen
597,City Interactive
598,Claude Comair
599,Claudio Suriano
600,Clay Jensen
601,Clemens Scott
602,Clement Caignart
603,Cliff Bleszinski
604,Clint Hocking
605,Clint Skene
606,Clint Tasker
607,Clive Robert
608,Cohen Edenfield
609,Colas Koola
610,Cole Paterson
611,Colin Brady
612,Colin Dwan
613,Colin J. Hodges
614,Colin Swinbourne
615,Connor Boyle
616,Cord Smith
617,Corey Bradley Baker
618,Corey Cole
619,Corey Warning
620,Corinne Perrot
621,Cornelia Geppert
622,Corpsepile
623,Cory Barlog
624,Cory Davis
625,Cory Ledesma
626,Cosmo D
627,Craig D. Adams
628,Craig Derrick
629,Craig Duncan
630,Craig Hubbard
631,Craig McCracken
632,Craig R. Maras
633,Craig Shapiro
634,Craig Skistimas
635,Craig Sullivan
636,Crispin Hands
637,Cristiano Bartel
638,Csongor Nemedi
639,Curtis Arnott
640,Curtis Hickman
641,Curtis Ratica
642,Cyril Derouineau
643,Cédric Lagarrigue
644,Cédric Royer
645,D.B. Cooper
646,D.H. Cheng
647,DJ Spindash
648,Da
649,Dachipee
650,Dahoon Lee
651,Dai Oba
652,Dai Takemura
653,Daiji Imai
654,Daiki
655,Daiki Hayashidani
656,Daiki Itô
657,Daiki Iwamoto
658,Daim Dziauddin
659,Daishi Odashima
660,Daisuke Amaya
661,Daisuke Fujii
662,Daisuke Ichihara
663,Daisuke Inoue
664,Daisuke Ishiwatari
665,Daisuke Kanada
666,Daisuke Nakajima
667,Daisuke Nojiri
668,Daisuke Sato
669,Daisuke Tachibana
670,Daisuke Takagi
671,Dale DeSharone
672,Dale Kang
673,Dam Smith
674,Damien Goodwin
675,Damien Kaiken
676,Damien Meret
677,Damien Pousse
678,Damon Slye
679,Dan Connors
680,Dan Doptis
681,Dan Fiden
682,Dan Govier
683,Dan Lawton
684,Dan Marchant
685,Dan McClure
686,Dan Murray
687,Dan Pinchbeck
688,Dan Povenmire
689,Dan Salvato
690,Dan Schmidt
691,Dan Smith
692,Dan Sochan
693,Dan Tanguay
694,Dan Teasdale
695,Dan Tudge
696,Dan Viescas
697,Dana Jan
698,Dane Bigham
699,Dane Krams
700,Dane Winters
701,Dani del Amor
702,Daniel Arey
703,Daniel Benítez
704,Daniel Bernard
705,Daniel Butterworth
706,Daniel D. Gregoire
707,Daniel Jeppsson
708,Daniel Lutz
709,Daniel Matthew Poszmik
710,Daniel Mullins
711,Daniel Remar
712,Daniel Thron
713,Daniel Vávra
714,Daniel W. Sooman
715,Daniele Azara
716,Danila Volkov
717,Danish Maniyar
718,Danny Bélanger
719,Danny Garfield
720,Danny Weinbaum
721,Dario Casali
722,Daron Stinnett
723,Darragh O'Farrell
724,Darren Aronofsky
725,Darren Bartlett
726,Darren Hall
727,Darren Martz
728,Darren Mills
729,Darren Wood
730,Dave 'Foots' Footman
731,Dave Allsopp
732,Dave Anthony
733,Dave B. Chapman
734,Dave Bennett
735,Dave Brown
736,Dave Crooks
737,Dave Elton
738,Dave Gilbert
739,Dave Grossman
740,Dave Lang
741,Dave Murry
742,Dave Oshry
743,Dave Pottinger
744,Dave Quesnelle
745,Dave Richard
746,Dave Roberts
747,Dave Thomas
748,Dave Willis
749,Dave Wittenberg
750,Davey Wreden
751,David Banner
752,David Bean
753,David Bellanco Lopez
754,David Bland
755,David Bleiman Ichioka
756,David Board
757,David Bogan
758,David Braben
759,David Brandes
760,David Cage
761,David Campbell III
762,David Canela Lagunas
763,David Cooper
764,David Cox
765,David Crane
766,David Dedeine
767,David Deschenes
768,David Doak
769,David Dubord
770,David Durcak
771,David Fernández Huerta
772,David Flook
773,David Forsey
774,David Fox
775,David Fruin
776,David Galindo
777,David Galloway
778,David Gray
779,David Grijns
780,David Hartley
781,David Jaffe
782,David Jankowski
783,David Jesper
784,David Joiner
785,David Jones
786,David Koenig
787,David Kunkler
788,David Laquerre
789,David Legrand
790,David León
791,David Logan
792,David Lyerly
793,David Merritt II
794,David Molina
795,David Mongan
796,David Moodie
797,David Mullich
798,David Münnich
799,David Nadal
800,David O'Reilly
801,David O. Roberts
802,David Osborne
803,David Perry
804,David Platshon
805,David Ream
806,David Riedel
807,David Riordan
808,David Ross
809,David Rovin
810,David Rubel
811,David S. Bellino
812,David Sears
813,David Siller
814,David Speyrer
815,David Stevenson
816,David Szymanski
817,David Taylor
818,David Vandervoort
819,David Veneski
820,David Votypka
821,David Vout
822,David W. Bradley
823,David Walsh
824,David Warhol
825,David Wehle
826,David Weinstein
827,David Wheeler
828,David Örneklint
829,Davide Soliani
830,Davor Hunski
831,Davor Tomicic
832,Dean Burke
833,Dean Evans
834,Dean Hall
835,Dean Herbert
836,Dean Hyers
837,Dean Sekulic
838,Dean Sharpe
839,Dean Williams
840,Deborah Jones
841,Debra V. Quayle
842,Deepak Gurijala
843,Delyth Thomas
844,Den Murayama
845,Denis Dyack
846,Denis Sinner
847,Dennis Adams
848,Dennis Gustafsson
849,Dennis Lenart
850,Dennis Michael Miller
851,Dennis Vukanovic
852,Dennis Wedin
853,Denny Lu
854,Derek Bradley
855,Derek Johnson
856,Derek Proud
857,Derek Yu
858,Deru-Deru Itoh
859,Desmond Oku
860,Dessil Basmadjian
861,Devin Reimer
862,Devon Blanchet
863,Diarmid Clarke
864,Didrik Tollefsen
865,Diego Rodriguez
866,Digital Continue
867,Dimitri Logothetis
868,Dimitrios Tianis
869,Dimmie Azu
870,Dinga Bakaba
871,Dino Dini
872,Dirk Riegert
873,Dirk Weber
874,Dishu Khan
875,Djurre van Dijk
876,Dmitri Gusarov
877,Dmitri Kuzmenko
878,Dmitriy Demyanovskiy
879,Dmitry Arkhipov
880,Dmitry Parkin
881,Dog Akira
882,Dominic Berzins
883,Dominic Cianciolo
884,Dominic Mathieu
885,Dominic Robilliard
886,Dominick Meissner
887,Dominik Abé
888,Dominik Plassmann
889,Dominique Biehler
890,Dominique Canzeri
891,Dominique Grieshofer
892,Dominique Leblanc
893,Domitille Doat
894,Don Bluth
895,Don Gabacho
896,Don Laabs
897,Don Regan
898,Don Strickland
899,Donald Mustard
900,Donald Wallace
901,Dong-hoon Choi
902,Donn Nauert
903,Donny Miele
904,Dori Arazi
905,Doug Bell
906,Doug Heinlein
907,Doug Neubauer
908,Doug Rand
909,Douglas Carrigan
910,Douglas Herring
911,Douglas Kaufman
912,Douglas Prina
913,Douglas Rappaport
914,Dreamtale
915,Drew Maniscalso
916,Drew Markham
917,Duane Stinnett
918,Duncan Drummond
919,Duncan Kinnaird
920,Dustin Browder
921,Dustin Hawkins
922,Dusty Everman
923,Dwight H. Little
924,Dylan Akio Smith
925,Dylan Beale
926,Dylan Cuthbert
927,Dylan Jobe
928,Dylan Nagel
929,Eben Matthews
930,Ed Allard
931,Ed Annunziata
932,Ed Boon
933,Ed Byrne
934,Ed Del Castillo
935,Ed Key
936,Ed Orman
937,Ed Roman
938,Eddy Chiu
939,Edmund McMillen
940,Edmundo Bordeu
941,Eduard Arutyunyan
942,Edward Bowen
943,Edward J. Douglas
944,Eero Lahtinen
945,Efim Voinov
946,Ehab Elhawary
947,Eigo Kasahara
948,Eiichi Hasegawa
949,Eiichiro Ishige
950,Eiichiro Sasaki
951,Eiji Aonuma
952,Eiji Ishida
953,Eiji Kikuchi
954,Eiji Koyama
955,Eikichi Kawasaki
956,Eiko Takahashi
957,Eiro Shirahama
958,Eisaku Nakae
959,Eitaro Nagano
960,Elaine A. Clark
961,Eli Noyes
962,Elie Benhamou
963,Elin Anderson
964,Ellen Beeman
965,Ellen Gold
966,Emeric Thoa
967,Emiko Yamamoto
968,Emil Englund
969,Emil Kraftling
970,Emil Macko
971,Emilio de Paz
972,Emmanuel Corno
973,Emmanuel Darras
974,Emmanuel Gorinstein
975,EnHua Zhu
976,Enric Álvarez
977,Enrique Cabeza
978,Enrique Corts Llopis
979,Enrique Urbizu
980,Eric 'Giz' Gewirtz
981,Eric Baptizat
982,Eric Barone
983,Eric Biessman
984,Eric Chahi
985,Eric Ciccone
986,Eric Couzian
987,Eric DeMilt
988,Eric Holmes
989,Eric K. Peterson
990,Eric Lau
991,Eric Mallet
992,Eric Parsons
993,Eric Provan
994,Eric Schiff
995,Eric Stuart
996,Eric Trow
997,Eric Weiss
998,Eric Zmiro
999,Erik Benerdal
1000,Erik Canuel
1001,Erik Guenther
1002,Erik J. Caponi
1003,Erik Johnson
1004,Erik Rydeman
1005,Eriko Kimura
1006,Erin Roberts
1007,Erwan Le Breton
1008,Esp
1009,Ethan Einhorn
1010,Etienne Jacquemain
1011,Eugene Jarvis
1012,Eugenio Roman
1013,Eukaryot
1014,Eva Melamori
1015,Evan Anthony
1016,Evan Greenwood
1017,Evan Jacover
1018,Ezekiel Norton
1019,F. Calvelo
1020,Fabien Demeulenaere
1021,Fabien Person
1022,Fabio Ferrara
1023,Fabio Martins
1024,Fabrice Breton
1025,Fawn Veerasunthorn
1026,Feargus Urquhart
1027,Felipe Daneluz
1028,Felipe Falanghe
1029,Felix 'Lachsen' Klein
1030,Felix Bohatsch
1031,Felix Nordanåker
1032,Felix Rocque
1033,Feng Yi
1034,Feral Cat Den
1035,Fergus McNeill
1036,Fernando Damas
1037,Filip Hillesland
1038,Finbar Hawkins
1039,Finn Brice
1040,Fiona Milburn
1041,Fiona Sperry
1042,Fire Narisuke
1043,Flint Dille
1044,Florent Guillaume
1045,Florent Sacre
1046,Florent-Emilio Siri
1047,Florian Desforges
1048,Florian Himsl
1049,Florian Königs
1050,Florian Landouzy
1051,Flying Tiger Development
1052,Forest San Filippo
1053,Formula Jun
1054,Francesco Antolini
1055,Francisco Gonzalez
1056,Francisco Téllez de Meneses
1057,Franck de Girolami
1058,Francois Coulon
1059,Francois Emery
1060,Frank Arnot
1061,Frank Maddin
1062,Frank O'Connor
1063,Frank Rooke
1064,Frank de Luca
1065,Franz Felsl
1066,Franz Plasa
1067,Franziska Reinhard
1068,François Daubet
1069,Fred Ford
1070,Frederik Schreiber
1071,Fredrik Ljungdahl
1072,Fredrik Åkerström
1073,Friedemann Allmenröder
1074,Frédéric Jay
1075,Frédérick Raynal
1076,Fujiwaran X.
1077,Fumi Hayashi
1078,Fumihiko Yasuda
1079,Fumito Ueda
1080,Fusebox Games
1081,Fuyuhiko Takata
1082,Fuyuki Hayashi
1083,G. Suzuki
1084,Gabe Cuzzillo
1085,Gabe Miller
1086,Gabriel Araneda Quijada
1087,Gabriel Dobrev
1088,Gabriel Rosa
1089,Gaivan Chang
1090,Gaku Sato
1091,Gano Haine
1092,Gareth Jones
1093,Gareth Murfin
1094,Gareth Wilson
1095,Garry Kitchen
1096,Garry M. Gaber
1097,Garry Newman
1098,Gary Carr
1099,Gary Corriveau
1100,Gary Drucker
1101,Gary Dunn
1102,Gary Lam
1103,Gary Leach
1104,Gary Paterson
1105,Gary Richards
1106,Gary The Taco
1107,Gaspar Janos
1108,Gavin Moore
1109,Gene Mocsy
1110,Gene Portwood
1111,Gene Strocco
1112,Gene Thomas
1113,Geneva Hodgson
1114,Genki Yokota
1115,Genyo Takeda
1116,Geoff Crammond
1117,Georg Andreas Gerhard Scharfenberg
1118,Georg Backer
1119,George Andreas
1120,George Bloom
1121,George Bray
1122,George Broussard
1123,George Collins
1124,George Kamitani
1125,George Ledoux
1126,George Petro
1127,George Taguchi
1128,Georges Paz
1129,Geremy Mustard
1130,Germán Araneda Quijada
1131,Gilbert P. Austin
1132,Gilson B. Pontes
1133,Ginaris Sarra
1134,Giorgio Testi
1135,Giuseppe Lacapra
1136,Giwon Goo
1137,Glen A. Schofield
1138,Glen Dahlgren
1139,Glen Donoghue
1140,Glen Van Datta
1141,Glenn Amonitti
1142,Glenn Corpes
1143,Glenn Dean
1144,Glenn Fraser
1145,Glenn Goa
1146,Glenn Stafford
1147,Go Fujita
1148,Go Usuma
1149,Gonzo Suárez
1150,Goro Abe
1151,Grace Bruxner
1152,Grady Hunt
1153,Graeme Devine
1154,Graham Annable
1155,Graham Deane
1156,Graham Parkes
1157,Graham Ross
1158,Grant Harvey
1159,Greg B. Jones
1160,Greg Bick
1161,Greg Borrud
1162,Greg Broadmore
1163,Greg Christensen
1164,Greg Johnson
1165,Greg LoPiccolo
1166,Greg Lobanov
1167,Greg Malone
1168,Greg Pryjmachuk
1169,Greg Roach
1170,Greg Tiernan
1171,Greg Zeschuk
1172,Gregg Barnett
1173,Gregg Mayles
1174,Gregoire Glachant
1175,Gregoire Spillmann
1176,Gregory Harrison
1177,Gregory MacMartin
1178,Grzegorz Miechowski
1179,Gsx Suga
1180,Guilherme Martins
1181,Guillaume Defare
1182,Guillaume Descamps
1183,Guillaume Provost
1184,Guillermo Andrades
1185,Guillermo Reinlein
1186,Guillermo del Toro
1187,Gunpei Yokoi
1188,Guo Beidi
1189,Guy Another Polish
1190,Guy Lampron
1191,Guy Norris
1192,Guy Polish
1193,Gérard Lehiany
1194,H. Higasiwa
1195,H. Ohyama
1196,H. Quinn
1197,H. Toyoda
1198,Haden Blackman
1199,Hajime Nakatani
1200,Hajime Tabata
1201,Hajime Toma
1202,Hal Barwood
1203,Hal Rushton
1204,Hamachi Papa
1205,Hanford Lemoore
1206,Hannah Gamiel
1207,Hao Cui
1208,Haroon Tahir
1209,Harry A. Jarvis III
1210,Harry Bradbeer
1211,Harry Gottlieb
1212,Harry Krueger
1213,Haruki Kodera
1214,Haruki Suzaki
1215,Harumasa Nakajima
1216,Haruo Okamoto
1217,Haruo Suzuki
1218,Harvey Smith
1219,Hasit Zala
1220,Hayato Iwata
1221,Hayato Kaji
1222,Hayato Tsuru
1223,Hayden Tinson
1224,Heather Logas
1225,Heehaw
1226,Heidi Ernest
1227,Heikki Repo
1228,Heiko Tom Felde
1229,Heinz Schuller
1230,Helmut Kobler
1231,Hen Matshulski
1232,Henrik Englund
1233,Henrik Fåhraeus
1234,Henrik Markarian
1235,Henrik Strandberg
1236,Henrique Lage
1237,Henry Hobson
1238,Henry Selick
1239,Henry Sterchi
1240,Herman Serrano
1241,Hernán Castillo Brian
1242,Herve Masseron
1243,Hessel Bonenkamp
1244,Hez Chorba
1245,Hideaki Araki
1246,Hideaki Fukutome
1247,Hideaki Itsuno
1248,Hideaki Kikuchi
1249,Hideaki Kikukawa
1250,Hideaki Mizota
1251,Hidehiro Fujiwara
1252,Hidekazu Nakamura
1253,Hideki Anbo
1254,Hideki Fujii
1255,Hideki Hattori
1256,Hideki Kamiya
1257,Hideki Katagiri
1258,Hideki Konno
1259,Hideki Miyake
1260,Hideki Mizoguchi
1261,Hideki Okazaki
1262,Hideki Takayama
1263,Hideki Tomida
1264,Hideki Tonokatsu
1265,Hideki Yanagihara
1266,Hideki Yayama
1267,Hidemaro Fujibayashi
1268,Hidenari Mamoto
1269,Hidenobu Hasebe
1270,Hidenobu Takahashi
1271,Hidenori Yamauchi
1272,Hideo Baba
1273,Hideo Iwasaki
1274,Hideo Kojima
